区域名称,存放地点,资产编码,资产名称,规格型号,数量,单价,总价,购置日期
同源楼,同源楼四楼7418,5005400,服务器,曙光A420r-G,1,22131.43,22131.43 ,2019/4/22
同源楼,同源楼四楼7419,13005709,学生桌,钢木3600mm橡白色,1,1200,1200.00 ,2019/3/19
同源楼,同源楼四楼7419,13005711,学生桌,钢木3600mm橡白色,1,1200,1200.00 ,2019/3/19
同源楼,同源楼四楼7419,13005710,学生椅,黑色塑料镂空椅,1,42,42.00 ,2019/3/19
同源楼,同源楼四楼7419,13005714,学生椅,黑色塑料镂空椅,1,50,50.00 ,2019/3/19
同源楼,同源楼四楼7419,13005715,学生椅,黑色塑料镂空椅,1,50,50.00 ,2019/3/19
同源楼,同源楼四楼7421,13006316,方凳,0.45*0.23*0.33,1,30,30.00 ,2019/3/19
同源楼,同源楼四楼7421,13006317,方凳,0.45*0.23*0.33,1,30,30.00 ,2019/3/19
同源楼,同源楼四楼7421,13006318,方凳,0.45*0.23*0.33,1,30,30.00 ,2019/3/19
同源楼,同源楼四楼7421,13006319,方凳,0.45*0.23*0.33,1,30,30.00 ,2019/3/19
同源楼,同源楼四楼7421,13006163,办公桌,1.4米白橡,1,390,390.00 ,2019/3/19
同源楼,同源楼四楼7421,13006164,办公桌,1.4米白橡,1,390,390.00 ,2019/3/19
同源楼,同源楼四楼7421,13006165,办公桌,1.4米白橡,1,390,390.00 ,2019/3/19
同源楼,同源楼四楼7421,13006166,办公桌,1.4米白橡,1,390,390.00 ,2019/3/19
同源楼,同源楼四楼7421,13006167,办公桌,1.4米白橡,1,390,390.00 ,2019/3/19
同源楼,同源楼四楼7421,13006168,办公桌,1.4米白橡,1,390,390.00 ,2019/3/19
同源楼,同源楼四楼7421,13006169,办公桌,1.4米白橡,1,390,390.00 ,2019/3/19
同源楼,同源楼四楼7421,13006170,办公桌,1.4米白橡,1,390,390.00 ,2019/3/19
同源楼,同源楼四楼7421,13006171,办公桌,1.4米白橡,1,390,390.00 ,2019/3/19
同源楼,同源楼四楼7421,13006172,办公桌,1.6米白橡,1,750,750.00 ,2019/3/19
同源楼,同源楼四楼7421,13006173,办公桌,1.6米白橡,1,750,750.00 ,2019/3/19
同源楼,同源楼四楼7421,13006305,办公桌,屏风蓝色卡座工位,1,674.6,674.60 ,2019/3/19
同源楼,同源楼四楼7421,13006306,办公桌,屏风蓝色卡座工位,1,674.6,674.60 ,2019/3/19
同源楼,同源楼四楼7421,13006307,办公桌,屏风蓝色卡座工位,1,674.6,674.60 ,2019/3/19
同源楼,同源楼四楼7421,13006308,办公桌,屏风蓝色卡座工位,1,674.6,674.60 ,2019/3/19
同源楼,同源楼四楼7421,13006309,办公桌,屏风蓝色卡座工位,1,674.6,674.60 ,2019/3/19
同源楼,同源楼四楼7421,13006310,办公桌,屏风蓝色卡座工位,1,674.6,674.60 ,2019/3/19
同源楼,同源楼四楼7421,13006311,办公桌,屏风蓝色卡座工位,1,652.5,652.50 ,2019/3/19
同源楼,同源楼四楼7421,13006312,办公桌,屏风蓝色卡座工位,1,652.5,652.50 ,2019/3/19
同源楼,同源楼四楼7421,13006313,办公桌,屏风蓝色卡座工位,1,652.5,652.50 ,2019/3/19
同源楼,同源楼四楼7421,13006314,办公桌,屏风蓝色卡座工位,1,652.5,652.50 ,2019/3/19
同源楼,同源楼四楼7421,13006315,办公桌,屏风蓝色卡座工位,1,652.5,652.50 ,2019/3/19
同源楼,同源楼四楼7424,5100350,音箱,（FDRF10）,1,3440,3440.00 ,2019/3/19
同源楼,同源楼四楼7424,13006203,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006204,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006205,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006206,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006207,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006208,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006209,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006210,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006211,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006212,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006213,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006214,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006215,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006216,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006217,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006218,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006219,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006220,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006221,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006222,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006223,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006224,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006225,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006226,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006227,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006228,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006229,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006230,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006231,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006232,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006233,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006234,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006235,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006236,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006237,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006238,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006239,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006240,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006241,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,13006242,学生桌,1.4米棕红色钢木,1,0,0.00 ,2019/3/19
同源楼,同源楼四楼7424,5100352,投影仪,epson B-535W,1,5600,5600.00 ,2019/3/19
同源楼,同源楼四楼7424,5100349,无线投影系统器,HDMI,1,1850,1850.00 ,2019/3/19
同源楼,同源楼四楼7424,13049577,会议桌,钢木1.2*0.45*0.74,1,260,260.00 ,2020/6/28
同源楼,同源楼四楼7424,13049578,会议桌,钢木1.2*0.45*0.74,1,260,260.00 ,2020/6/28
同源楼,同源楼四楼7424,13049579,会议桌,钢木1.2*0.45*0.74,1,260,260.00 ,2020/6/28
同源楼,同源楼四楼7424,13049580,会议桌,钢木1.2*0.45*0.74,1,260,260.00 ,2020/6/28
同源楼,同源楼四楼7424,13049581,会议桌,钢木1.2*0.45*0.74,1,260,260.00 ,2020/6/28
同源楼,同源楼四楼7424,13049582,会议桌,钢木1.2*0.45*0.74,1,260,260.00 ,2020/6/28
同源楼,同源楼四楼7424,13049583,会议桌,钢木1.2*0.45*0.74,1,260,260.00 ,2020/6/28
同源楼,同源楼四楼7424,13049584,会议桌,钢木1.2*0.45*0.74,1,260,260.00 ,2020/6/28
同源楼,同源楼四楼7424,13049585,会议桌,钢木1.2*0.45*0.74,1,260,260.00 ,2020/6/28
同源楼,同源楼四楼7424,13049586,会议桌,钢木1.2*0.45*0.74,1,260,260.00 ,2020/6/28
同源楼,同源楼四楼7424,13049587,会议桌,钢木1.2*0.45*0.74,1,260,260.00 ,2020/6/28
同源楼,同源楼四楼7424,13049588,会议桌,钢木1.2*0.45*0.74,1,260,260.00 ,2020/6/28
同源楼,同源楼四楼7424,13049589,会议桌,钢木1.2*0.45*0.74,1,260,260.00 ,2020/6/28
同源楼,同源楼四楼7424,13049590,会议桌,钢木1.2*0.45*0.74,1,260,260.00 ,2020/6/28
同源楼,同源楼四楼7424,13049591,会议桌,钢木1.2*0.45*0.74,1,260,260.00 ,2020/6/28
同源楼,同源楼四楼7424,13049592,会议桌,钢木1.2*0.45*0.74,1,260,260.00 ,2020/6/28
同源楼,同源楼四楼7424,13049593,会议桌,钢木1.2*0.45*0.74,1,260,260.00 ,2020/6/28
同源楼,同源楼四楼7424,13049594,会议桌,钢木1.2*0.45*0.74,1,260,260.00 ,2020/6/28
同源楼,同源楼四楼7424,13049595,会议桌,钢木1.2*0.45*0.74,1,260,260.00 ,2020/6/28
同源楼,同源楼四楼7424,13049596,会议桌,钢木1.2*0.45*0.74,1,260,260.00 ,2020/6/28
同源楼,同源楼四楼7424,13049597,会议桌,钢木1.2*0.45*0.74,1,260,260.00 ,2020/6/28
同源楼,同源楼四楼7424,13049598,会议桌,钢木1.2*0.45*0.74,1,260,260.00 ,2020/6/28
同源楼,同源楼四楼7424,13049599,会议桌,钢木1.2*0.45*0.74,1,260,260.00 ,2020/6/28
同源楼,同源楼四楼7424,13049600,会议桌,钢木1.2*0.45*0.74,1,260,260.00 ,2020/6/28
同源楼,同源楼四楼7424,13049601,会议桌,钢木1.2*0.45*0.74,1,260,260.00 ,2020/6/28
同源楼,同源楼四楼7424,13049602,会议桌,钢木1.2*0.45*0.74,1,260,260.00 ,2020/6/28
同源楼,同源楼四楼7424,13049603,会议桌,钢木1.2*0.45*0.74,1,260,260.00 ,2020/6/28
同源楼,同源楼四楼7424,13049604,会议桌,钢木1.2*0.45*0.74,1,260,260.00 ,2020/6/28
同源楼,同源楼四楼7424,13049605,会议桌,钢木1.2*0.45*0.74,1,260,260.00 ,2020/6/28
同源楼,同源楼四楼7424,13049606,会议桌,钢木1.2*0.45*0.74,1,260,260.00 ,2020/6/28
同源楼,同源楼四楼7424,17100001,会议系统,功放、音频处理器等,1,6110,6110.00 ,2019/3/19
同源楼,同源楼四楼7424,5100355,音箱设备,含功放、音箱、调音台,1,73843,73843.00 ,2019/3/19
同源楼,同源楼四楼7424,5100351,话筒,含接收器TG98001台,1,1250,1250.00 ,2019/3/19
同源楼,同源楼四楼7424,13006455,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006456,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006457,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006458,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006459,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006460,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006461,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006462,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006463,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006464,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006465,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006467,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006468,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006469,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006470,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006472,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006473,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006474,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006475,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006476,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006477,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006478,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006479,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006480,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006481,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006482,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006483,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006484,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006485,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006486,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006487,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006488,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006489,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006490,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006491,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006492,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006493,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006494,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006495,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006496,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006497,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006498,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006499,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006500,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006501,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006502,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006503,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006504,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006505,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006506,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006507,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006508,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006509,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006510,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006511,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006512,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006513,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006514,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006515,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006516,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006517,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006518,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006519,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006520,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006521,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006522,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006523,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006524,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006525,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006526,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006527,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006528,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006529,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006530,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006540,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006541,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006542,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006543,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006544,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006545,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006546,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006547,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006548,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006549,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006550,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006551,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006552,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
同源楼,同源楼四楼7424,13006553,学生椅,黑色塑料,1,54,54.00 ,2019/3/19
